name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,ic50,ec50,pec50,cell_line,exposure_time_h
s_10.1073_FS_pnas.0802878105_InVitro.CB_437,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_438,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_439,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_440,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_441,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_442,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_443,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_444,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_445,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_446,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_447,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_448,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_449,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_450,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_451,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_452,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_453,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_454,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_455,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_456,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_457,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_458,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_459,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_460,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_461,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_462,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_463,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_464,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_465,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_466,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_467,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_468,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_469,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_470,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_471,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_472,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_473,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_474,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_475,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_476,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_477,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_478,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_479,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_480,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_481,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_482,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_483,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_484,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_485,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_486,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_487,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_488,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_489,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_490,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_491,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_492,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_493,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_494,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_495,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_496,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_497,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_498,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_499,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_500,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_501,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_502,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_503,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_504,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_505,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_506,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_507,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_508,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_509,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_510,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_511,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_512,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_513,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_514,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_515,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_516,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_517,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_518,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_519,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_520,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_521,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_522,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_523,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_524,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_525,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_526,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_527,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_528,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_529,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_530,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_531,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_532,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_533,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_534,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_535,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_536,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_537,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_538,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_539,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_540,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_541,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_542,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_543,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_544,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_545,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_546,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_547,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_548,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_549,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_550,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_551,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_552,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_553,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_554,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_555,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_556,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_557,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_558,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_559,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_560,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_561,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_562,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_563,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_564,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_565,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_566,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_567,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_568,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_569,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_570,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_571,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_572,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_573,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_574,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_575,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_576,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_577,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_578,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_579,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_580,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_581,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_582,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_583,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_584,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_585,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_586,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_587,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_588,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_589,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_590,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_591,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_592,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_593,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_594,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_595,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_596,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_597,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_598,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_599,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_600,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_601,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_602,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_603,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_604,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_605,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_606,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_607,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_608,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_609,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_610,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_611,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_612,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_613,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_614,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_615,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_616,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_617,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_618,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_619,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_620,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_621,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_622,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_623,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_624,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_625,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_626,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_627,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_628,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_629,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_630,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_631,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
s_10.1073_FS_pnas.0802878105_InVitro.CB_632,Aluminum Oxide,,,,,literature_mined,10.1073/pnas.0802878105,,,,a_10,
