name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,drs_uri,sample_id,study_name,file_type
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6e9d2528-1697-5453-b2e1-1111a8d41ca8,11337777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ab8a0e65-7a04-5e66-94b2-4c2637255fd5,9142293,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a87ee1e-2178-5731-a6a1-db7d605ab5c7,67305478,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f87bfcde-86eb-5da9-baba-77f7c52e2407,27688961,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3060e195-d4a0-53ac-9cbb-06306f20657f,46006273,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ecec970f-0715-5fbc-b5d5-4f970bc681a9,11337778,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a6cdffb-8bce-556c-aa91-bbc0dcb4fbca,9142318,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b742f3f8-ceb5-5fa3-9cdf-d9a60d2ad826,69861394,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ce789713-11c8-56e3-8ac8-0c9a077d4826,28835856,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f390b9e-70ad-534a-873a-1f23ec4d0ed8,15368210,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f82f253d-8df7-5414-8c90-cd4231702dd0,103383044,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b5343554-4736-5cba-ad70-e528e6743eda,9142307,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8602735-879d-588e-9a9c-bd1da0fecbf7,9142306,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2aa02b73-b53d-5dd6-98c1-62e27dfda97e,28835952,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7439edeb-a22d-5e37-bcc0-0b4bbf4cc92d,37191681,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0b27783e-21c2-56a6-8420-4053c11d8134,56623112,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2472e981-c675-58a0-8244-fd6582eabb01,9994265,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e1f1557d-3d08-5c1b-98e0-314dbc9426a0,54427648,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f6cf50c-85d8-55a1-9289-c15455c539e0,13041751,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3040ef3c-d062-5232-ba68-04b7c0395305,13041772,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/745388e9-e7e8-501e-ad58-722b9f988e6d,55967747,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/682ae86b-08d5-52f8-bfee-98fdf0c1b25e,43745286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7bf5680-288c-52cc-a4cf-9046a202aa80,89784322,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d5197cb-02aa-53d5-a705-3857558aa2ce,57114633,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/369e6728-27e8-5269-b15e-878469bae815,9142299,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24823076-f1d9-5c16-80b9-bcec108ada1b,5341184,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afe008fc-6372-5367-ace5-e5a2f5df9303,79462404,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/36b98bcb-d986-559e-ae39-5bf4c3853f96,101318662,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a6366951-9256-537d-8db1-674f45f31a66,101318665,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8582e12-4467-50b0-b4bd-46b5e7c812ee,33685519,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/19d0dfab-72c0-584d-bf10-50ddcde5e2eb,15368204,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f85c2a82-bf2d-5e09-a1ed-324595e43eb1,32669701,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9fe3e9c9-f425-5063-8cbc-f091d6ab5a27,82083842,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f6210c8-a740-5f8b-8188-eed54733f1c0,9994264,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c672f4dc-24ae-56b9-8e23-4b54006eba79,62652417,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/680f0f68-3019-5a99-ba60-d49aeaade08f,10780673,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/56058d5b-601c-5b02-8ffc-dc7556cb11ac,115900591,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f511914-88c2-5565-a56c-89c87ecf2b81,9142280,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b733a7dc-8afd-5cd3-a57f-f40c076a7151,11337754,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c656e051-9de8-57d6-937e-fa1835077f01,10780734,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/62241f90-8e2a-5ef4-9eaf-588988d8f3d2,28835924,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0632ec60-cb15-58aa-9c22-4d18fe8c33bd,9142294,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c1a4c9e5-52f1-50a5-88ac-739d12a6e4b8,28835870,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2a692d7c-4c25-56a2-b2b9-232758886580,10780729,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/117ab0d8-b4ba-5d7d-954b-492bc17557ed,9142281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6eb27039-7b3e-56be-8ab7-a80e62a204b7,115900443,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24b63747-697c-54d2-9f43-8bbbcb57d7c7,104693786,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ab77825d-1800-505a-8667-a695a3f8a2eb,85622784,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d6fc343e-a288-5326-b3e8-315752c494d3,11337771,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0622fc84-e26e-5afc-b8b4-0107be17b582,9142310,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a6ff35d-3eb8-52d3-a4d6-e7b11e8f3999,11337771,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f8c580d7-add7-5e75-8f63-4995bdbf8f8b,29851665,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/eca40708-1ea4-5005-aa4d-b2fe24a757ad,115900443,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d125e056-9e78-5ef8-9679-b709c7ea02dd,15138822,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5600806d-9afc-5aef-a1ed-bf26b09d57f8,9142301,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24804b0a-e54e-5965-93ae-e6dc8cb024d7,82083845,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f3d9894-d0fe-55e5-90e3-3cd690ecd8cf,11337757,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d6efd103-aa01-54e0-b634-91f1f3b20af1,13041668,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24ce1019-684c-5581-82de-643a4bc7df27,57114632,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24aca10a-aa05-5047-a390-6f448cc57b44,65765392,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/19c16cd6-3617-5d01-8c2c-e38f99fa21f0,12320768,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/491c23f3-3e3c-52ce-8b96-d070214ea7d1,115900530,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f80e6ace-108c-53ba-827b-4ce6d1651521,9142311,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7a3eff71-d7e1-5867-8bab-3a80f2dce623,33685505,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/867e23fc-3bcb-5272-9cf5-5c397bbe56a0,28835963,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ce71dc55-b851-5666-8a15-434e142846ed,26476563,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f7dc029c-e04f-5095-84e3-692388644306,11337782,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5c497794-04cd-570c-8c34-8d772d48aa93,67305483,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afd463aa-9dbc-5f6d-92b4-b4e55489f832,11337776,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c9368715-1b7c-5c71-9142-c3068e111990,9142297,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/302efa01-be6c-5778-962f-178afe656743,28835986,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/80d48beb-c165-519b-8ff1-f969bb01b7e8,28835917,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ab80d7cf-d2ec-5ad1-9e74-1325be8854ca,43745282,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/062cf308-9cd0-5b70-964f-728c5f83205a,96075796,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ab99eff7-4890-52ca-b1e3-65d9a8358edf,9142278,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94097012-a11e-5d39-afe3-9f73ec47d1b6,13041776,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/941c2356-ca58-5339-9511-877746a8f9e3,9142300,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/19ee74ab-b8f5-5dff-878f-7cb6b2745227,6979657,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f84753f2-ffa0-5880-8107-d61c251b7118,42008576,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/743886a2-26b8-5fee-b2b5-743890c98328,102465537,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/621dac3c-c16b-5c21-a99e-dc4ec6bc5004,9142289,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cc007f45-3c2a-50e9-9a74-e550e67058bb,9142285,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f3c9f56-b848-5cac-8153-7d286d2a2322,10780760,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6220fdf8-2a21-5b95-9282-571150c92a08,56623114,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/eca26ffb-de4c-5ce5-aa74-5ce9e249a252,115900462,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3042bef4-1ebe-52e8-abf5-219fdc9fc91c,115900498,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f856f0bf-0b90-50ee-ae37-14ff23ee8faa,29851674,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2a2ef1e-d70f-51da-a356-bd69f327b585,13041730,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6801a9cc-7098-588c-9e42-0c288de15e68,28835953,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/55f16b65-0dbb-5b77-b67d-1c4764312f4f,115900505,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c93cc09f-9f24-5ffb-974f-e9dc553f0a7f,15138817,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bbfb42cd-795c-5156-a4dc-e3c6c1acebcf,115900451,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5c59770d-1725-5fb4-abe3-10a60576930c,20917505,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3cd15189-9d1c-5cde-a269-3881bcf39574,96075787,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/683c661d-0a85-5ddd-aa4f-422c7b43b0a3,28835862,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e4c59c61-2991-572f-b35b-08a14f002196,39124992,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/86a8f0c0-44ca-5e9e-b058-9738c68b9265,6979605,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c40a1840-cecd-55b9-b210-4c029b222709,9994261,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d9d5de66-336b-570f-8fb2-1d995ff3ee89,15138821,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a9ea678-10d8-5dc0-afdc-97d74e2f0870,9142305,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5c6835a4-657f-5251-9022-0acb2bf0766a,29851667,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2a6f17b7-9d5a-52d1-b8e4-bdf572657c39,55967747,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24b25f0c-ad9f-5e96-b367-2417ef29adf3,9142286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d9c82baf-eb65-57a2-8fbd-f61a7cf97c53,115900482,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/eca63a13-2345-59d3-8120-d81948f46f2b,86507521,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ecf25912-f677-502b-92a0-1a5278452d95,9142293,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/112c090f-32e9-5e0c-af2b-3730baae1acb,9142287,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/369c47f1-15ce-5f8a-b345-2d558d2deb5b,5341185,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/86919c87-bd6b-5505-94d6-5066ecbbdb1d,26476550,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9fe3fff6-d1f6-55e2-96f5-d4112ba5938c,81330178,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/430eb925-bd11-55f8-a106-e0d3a66b988b,63864835,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5c5ca648-0362-5524-bcce-5344e36fc9f2,13041715,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/29e3d9d9-979e-5e54-953e-f1f0e90e1d32,62652416,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afa0d442-8eb1-5792-8427-c3bf31079a3e,26476547,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afb4ced3-c4dc-5715-90be-9590ab384966,103907328,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2a190dcf-f126-5d4d-b33a-eda0cfa77214,11337765,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/29e2c6a2-1efc-5d9b-9ade-0f16f4f4b1b6,9142301,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/afa7079e-7d58-5dbd-b244-1a882039da12,70877185,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/29f3ae87-e83c-56ba-b1d6-9eeef790c6b5,15368252,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b9c8955f-812f-5d72-875b-566e8dfb69f2,55967745,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9a686802-beb1-588b-b7b6-6e82ef6da4c4,20917506,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7433c9a2-1b41-5961-b85e-a35d61856365,88211456,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6e8adfec-1f5e-5732-8cc9-862c20b1bbdb,9142303,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/24638ebf-f310-5c89-9be7-ddbd7133ec69,43745286,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/42dd0194-0575-57ef-894a-e40c04ca6575,9142281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8d42c48c-1ac4-5846-8265-9ab6eacfe7ed,15138823,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d6e08738-5055-549e-adc1-ed3dd1c43040,9142309,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cbfe872f-2fc1-5c8a-aee8-e8d913881a4c,57114647,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/245fb72a-6dc7-5837-ac05-f839ebd10ef0,11337752,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/f80580c0-02f7-5ce8-87f3-c730463190fd,9142276,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/4f2481a4-7db3-526c-9e5d-7f768e1ee98e,9994251,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/06172085-6cd1-5b28-9112-4c699bb0aa3c,9142319,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3c952e37-7a24-5110-9e63-d9fc1b8da6b0,9142282,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ec986b07-ba1d-57da-80c4-d53b40c7a0f5,49053701,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/290114e1-e365-5a03-92e8-fe3be16f326f,88932356,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/290e4f1c-a750-5b9d-9f96-c0bba262d7a5,96075800,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/af7b5367-c303-5b7f-a28d-bcd5a5bc7cb1,11337771,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ff400970-fd3d-5969-8a65-6ebf92e6c4c2,13041677,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/27fb0516-3f69-58d0-b7dc-bf72f7d6ce35,79462401,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ff4f97e1-76e0-5166-8119-f40e9c1a45ea,62652418,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/28305201-27fc-5292-865f-fdef34e85e84,54820867,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/281edbda-5dfc-54f3-8157-97f462240782,115900578,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/aee00f54-211b-5ebc-a9ea-ee6c1210ac81,43745281,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/27ef93a8-cb0a-55ab-aab5-28e91484b977,57933825,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/27eda746-69cf-58a4-9a2b-4328284092ab,65765384,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/27fe41a4-95bf-5a06-87ef-6a2f09810dbb,9142273,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/28799c32-1dd9-58dd-a434-7bb5f240d107,54427648,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ffa489d6-bac6-5759-bc3c-06d2adbed407,9142310,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ffc3b2bd-bd70-5d3b-b465-d5ad9c08851b,96075801,caNanoLab Data,CSV
